word_id,sentence_id,sentence,word,tag
170,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,Basta,FIL
171,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,padal,FIL
172,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,an,FIL
173,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mo,FIL
174,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,at,FIL
175,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,may,FIL
176,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,kasuduan,FIL
177,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,Tayo,FIL
178,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,para,FIL
179,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,sa,FIL
180,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mga,FIL
181,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,anak,FIL
182,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mo,FIL
183,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,tayaas,FIL
184,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,ng,FIL
185,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,pride,ENG
186,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,ng,FIL
187,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,mga,FIL
188,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,viewers,ENG
189,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,sa,FIL
190,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,video,ENG
191,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,ko,FIL
192,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,HAHAHAHA,OTH
193,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,kung,FIL
194,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,nagreact,CS
195,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,kayo,FIL
196,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,don,FIL
197,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,HAHAHAHA,OTH
198,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",Dahil,FIL
199,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",dito,FIL
200,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",",",OTH
201,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",48,OTH
202,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",",",OTH
203,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",530,OTH
204,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",na,FIL
205,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",ang,FIL
206,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",total,ENG
207,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",recoveries,ENG
208,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",sa,FIL
209,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",hanay,FIL
210,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",ng,FIL
211,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",PNP,OTH
212,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",sa,FIL
213,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",naturang,FIL
214,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",sakit,FIL
215,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",.,OTH
216,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,Mejo,FIL
217,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,bumabalik,FIL
218,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,na,FIL
219,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,ulit,FIL
220,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,ang,FIL
221,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,kamandag,FIL
222,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,sa,FIL
223,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,dots,OTH
224,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,hahahaah,OTH
225,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,Busy,ENG
226,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,sa,FIL
227,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,pagpapadami,FIL
228,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,ng,FIL
229,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,votes,ENG
230,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,dun,FIL
231,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,sa,FIL
232,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,picture,ENG
233,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,ni,FIL
234,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,Belinda,OTH
235,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,whahaaahah,OTH
236,14,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,Kaya,FIL
237,14,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,ito,FIL
238,14,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,ngayon,FIL
239,14,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,ang,FIL
240,14,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,kinakatakutan,FIL
241,14,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,ng,FIL
242,14,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,mga,FIL
243,14,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,tao,FIL
244,14,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,sa,FIL
245,14,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,amin,FIL
246,14,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,.,OTH
247,15,Ikaw pa rin ang pipiliin ko,Ikaw,FIL
248,15,Ikaw pa rin ang pipiliin ko,pa,FIL
249,15,Ikaw pa rin ang pipiliin ko,rin,FIL
250,15,Ikaw pa rin ang pipiliin ko,ang,FIL
251,15,Ikaw pa rin ang pipiliin ko,pipiliin,FIL
252,15,Ikaw pa rin ang pipiliin ko,ko,FIL
253,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",Sa,FIL
254,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",isang,FIL
255,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",paabiso,FIL
256,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",",",OTH
257,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",sinabi,FIL
258,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",ng,FIL
259,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",DepEd,OTH
260,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",na,FIL
261,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",ang,FIL
262,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",mga,FIL
263,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",EOSY,OTH
264,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",Rites,ENG
265,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",para,FIL
266,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",sa,FIL
267,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",Kindergarten,ENG
268,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",",",OTH
269,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",Grades,ENG
270,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",6,OTH
271,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",",",OTH
272,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",10,OTH
273,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",",",OTH
274,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",at,FIL
275,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",12,OTH
276,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",learners,ENG
277,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",ay,FIL
278,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",maaaring,FIL
279,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",idaos,FIL
280,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",sa,FIL
281,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",anumang,FIL
282,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",petsa,FIL
283,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",mula,FIL
284,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",Hunyo,FIL
285,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",27,OTH
286,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",hanggang,FIL
287,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",Hulyo,FIL
288,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",2,OTH
289,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",",",OTH
290,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",2022,OTH
291,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",.,OTH
292,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,Alamin,FIL
293,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,ang,FIL
294,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,4S,OTH
295,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,LABAN,FIL
296,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,SA,FIL
297,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,DENGUE,ENG
298,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,upang,FIL
299,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,maiwasan,FIL
300,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,ang,FIL
301,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,sakit,FIL
302,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,na,FIL
303,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,ito,FIL
304,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,sa,FIL
305,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,ating,FIL
306,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,komunidad,FIL
